Time(s),Set Current,Actual Current,Velocity of Vehicle (mph),Speed,Packets Recieved,Packet Errors
118.057459,0.001000,0.001000,0.000000,0.000000,4960.000000,0.000000.
118.082995,0.001000,0.001000,0.000000,0.000000,4961.000000,0.000000.
118.109000,0.001000,0.001000,0.000000,0.000000,4962.000000,0.000000.
118.137516,0.001000,0.001000,0.000000,0.000000,4963.000000,0.000000.
118.165233,0.001000,0.001000,0.000000,0.000000,4964.000000,0.000000.
118.176866,0.001000,0.001000,0.000000,0.000000,4965.000000,0.000000.
118.205756,0.001000,0.001000,0.000000,0.000000,4966.000000,0.000000.
118.232305,0.001000,0.001000,0.000000,0.000000,4967.000000,0.000000.
118.253675,0.001000,0.001000,0.000000,0.000000,4968.000000,0.000000.
118.269223,0.001000,0.001000,0.000000,0.000000,4969.000000,0.000000.
118.302997,0.001000,0.001000,0.000000,0.000000,4970.000000,0.000000.
118.319617,0.001000,0.001000,0.000000,0.000000,4971.000000,0.000000.
118.344336,0.001000,0.001000,0.000000,0.000000,4972.000000,0.000000.
118.369468,0.001000,0.001000,0.000000,0.000000,4973.000000,0.000000.
118.397541,0.001000,0.001000,0.000000,0.000000,4974.000000,0.000000.
118.425173,0.001000,0.001000,0.000000,0.000000,4975.000000,0.000000.
118.446572,0.001000,0.001000,0.000000,0.000000,4976.000000,0.000000.
118.467122,0.001000,0.001000,0.000000,0.000000,4977.000000,0.000000.
118.488218,0.001000,0.001000,0.000000,0.000000,4978.000000,0.000000.
118.515989,0.001000,0.001000,0.000000,0.000000,4979.000000,0.000000.
118.533278,0.001000,0.001000,0.000000,0.000000,4980.000000,0.000000.
118.565027,0.001000,0.001000,0.000000,0.000000,4981.000000,0.000000.
118.582189,0.001000,0.001000,0.000000,0.000000,4982.000000,0.000000.
118.609757,0.001000,0.001000,0.000000,0.000000,4983.000000,0.000000.
118.644703,0.001000,0.001000,0.000000,0.000000,4984.000000,0.000000.
118.656729,0.001000,0.001000,0.000000,0.000000,4985.000000,0.000000.
118.679458,0.001000,0.001000,0.000000,0.000000,4986.000000,0.000000.
118.707810,0.001000,0.001000,0.000000,0.000000,4987.000000,0.000000.
118.735846,0.001000,0.001000,0.000000,0.000000,4988.000000,0.000000.
118.763659,0.001000,0.001000,0.000000,0.000000,4989.000000,0.000000.
118.791641,0.001000,0.001000,0.000000,0.000000,4990.000000,0.000000.
118.802423,0.001000,0.001000,0.000000,0.000000,4991.000000,0.000000.
118.822770,0.001000,0.001000,0.000000,0.000000,4992.000000,0.000000.
118.849664,0.001000,0.001000,0.000000,0.000000,4993.000000,0.000000.
118.875521,0.001000,0.001000,0.000000,0.000000,4994.000000,0.000000.
118.899516,0.001000,0.001000,0.000000,0.000000,4995.000000,0.000000.
118.931907,0.001000,0.001000,0.000000,0.000000,4996.000000,0.000000.
118.948737,0.001000,0.001000,0.000000,0.000000,4997.000000,0.000000.
118.980136,0.001000,0.001000,0.000000,0.000000,4998.000000,0.000000.
118.990629,0.001000,0.001000,0.000000,0.000000,4999.000000,0.000000.
119.019567,0.001000,0.001000,0.000000,0.000000,5000.000000,0.000000.
119.047677,0.001000,0.001000,0.000000,0.000000,5001.000000,0.000000.
119.075462,0.001000,0.001000,0.000000,0.000000,5002.000000,0.000000.
119.086957,0.001000,0.001000,0.000000,0.000000,5003.000000,0.000000.
119.110998,0.001000,0.001000,0.000000,0.000000,5004.000000,0.000000.
119.136564,0.001000,0.001000,0.000000,0.000000,5005.000000,0.000000.
119.166603,0.001000,0.001000,0.000000,0.000000,5006.000000,0.000000.
119.194696,0.001000,0.001000,0.000000,0.000000,5007.000000,0.000000.
119.216426,0.001000,0.001000,0.000000,0.000000,5008.000000,0.000000.
119.238626,0.001000,0.001000,0.000000,0.000000,5009.000000,0.000000.
119.262645,0.001000,0.001000,0.000000,0.000000,5010.000000,0.000000.
119.285790,0.001000,0.001000,0.000000,0.000000,5011.000000,0.000000.
119.305912,0.001000,0.001000,0.000000,0.000000,5012.000000,0.000000.
119.333541,0.001000,0.001000,0.000000,0.000000,5013.000000,0.000000.
119.353607,0.001000,0.001000,0.000000,0.000000,5014.000000,0.000000.
119.380196,0.001000,0.001000,0.000000,0.000000,5015.000000,0.000000.
119.407008,0.001000,0.001000,0.000000,0.000000,5016.000000,0.000000.
119.434960,0.001000,0.001000,0.000000,0.000000,5017.000000,0.000000.
119.445009,0.001000,0.001000,0.000000,0.000000,5018.000000,0.000000.
119.468881,0.001000,0.001000,0.000000,0.000000,5019.000000,0.000000.
119.495693,0.001000,0.001000,0.000000,0.000000,5020.000000,0.000000.
119.518969,0.001000,0.001000,0.000000,0.000000,5021.000000,0.000000.
119.547625,0.001000,0.001000,0.000000,0.000000,5022.000000,0.000000.
119.575343,0.001000,0.001000,0.000000,0.000000,5023.000000,0.000000.
119.599707,0.001000,0.001000,0.000000,0.000000,5024.000000,0.000000.
119.621245,0.001000,0.001000,0.000000,0.000000,5025.000000,0.000000.
119.647619,0.001000,0.001000,0.000000,0.000000,5026.000000,0.000000.
119.673756,0.001000,0.001000,0.000000,0.000000,5027.000000,0.000000.
119.694269,0.001000,0.001000,0.000000,0.000000,5028.000000,0.000000.
119.722290,0.001000,0.001000,0.000000,0.000000,5029.000000,0.000000.
119.734067,0.001000,0.001000,0.000000,0.000000,5030.000000,0.000000.
119.757046,0.001000,0.001000,0.000000,0.000000,5031.000000,0.000000.
119.784226,0.001000,0.001000,0.000000,0.000000,5032.000000,0.000000.
119.831863,0.001000,0.001000,0.000000,0.000000,5033.000000,0.000000.
119.841706,0.001000,0.001000,0.000000,0.000000,5034.000000,0.000000.
119.853879,0.001000,0.001000,0.000000,0.000000,5035.000000,0.000000.
119.880053,0.001000,0.001000,0.000000,0.000000,5036.000000,0.000000.
119.909590,0.001000,0.001000,0.000000,0.000000,5037.000000,0.000000.
119.936591,0.001000,0.001000,0.000000,0.000000,5038.000000,0.000000.
119.963925,0.001000,0.001000,0.000000,0.000000,5039.000000,0.000000.
119.975576,0.001000,0.001000,0.000000,0.000000,5040.000000,0.000000.
119.998561,0.001000,0.001000,0.000000,0.000000,5041.000000,0.000000.
120.023331,0.001000,0.001000,0.000000,0.000000,5042.000000,0.000000.
120.049677,0.001000,0.001000,0.000000,0.000000,5043.000000,0.000000.
120.074932,0.001000,0.001000,0.000000,0.000000,5044.000000,0.000000.
120.101356,0.001000,0.001000,0.000000,0.000000,5045.000000,0.000000.
120.129131,0.001000,0.001000,0.000000,0.000000,5046.000000,0.000000.
120.149346,0.001000,0.001000,0.000000,0.000000,5047.000000,0.000000.
120.173891,0.001000,0.001000,0.000000,0.000000,5048.000000,0.000000.
120.200705,0.001000,0.001000,0.000000,0.000000,5049.000000,0.000000.
120.227532,0.001000,0.001000,0.000000,0.000000,5050.000000,0.000000.
120.237982,0.001000,0.001000,0.000000,0.000000,5051.000000,0.000000.
120.262955,0.001000,0.001000,0.000000,0.000000,5052.000000,0.000000.
120.290882,0.001000,0.001000,0.000000,0.000000,5053.000000,0.000000.
120.319157,0.001000,0.001000,0.000000,0.000000,5054.000000,0.000000.
120.346807,0.001000,0.001000,0.000000,0.000000,5055.000000,0.000000.
120.357600,0.001000,0.001000,0.000000,0.000000,5056.000000,0.000000.
120.384087,0.001000,0.001000,0.000000,0.000000,5057.000000,0.000000.
120.410273,0.001000,0.001000,0.000000,0.000000,5058.000000,0.000000.
120.437207,0.001000,0.001000,0.000000,0.000000,5059.000000,0.000000.
120.460014,0.001000,0.001000,0.000000,0.000000,5060.000000,0.000000.
120.486180,0.001000,0.001000,0.000000,0.000000,5061.000000,0.000000.
120.513283,0.001000,0.001000,0.000000,0.000000,5062.000000,0.000000.
120.542326,0.001000,0.001000,0.000000,0.000000,5063.000000,0.000000.
120.553577,0.001000,0.001000,0.000000,0.000000,5064.000000,0.000000.
120.573734,0.001000,0.001000,0.000000,0.000000,5065.000000,0.000000.
120.601559,0.001000,0.001000,0.000000,0.000000,5066.000000,0.000000.
120.629548,0.001000,0.001000,0.000000,0.000000,5067.000000,0.000000.
120.650596,0.001000,0.001000,0.000000,0.000000,5068.000000,0.000000.
120.680064,0.001000,0.001000,0.000000,0.000000,5069.000000,0.000000.
120.700925,0.001000,0.001000,0.000000,0.000000,5070.000000,0.000000.
120.723359,0.001000,0.001000,0.000000,0.000000,5071.000000,0.000000.
120.751059,0.001000,0.001000,0.000000,0.000000,5072.000000,0.000000.
120.781164,0.001000,0.001000,0.000000,0.000000,5073.000000,0.000000.
120.811769,0.001000,0.001000,0.000000,0.000000,5074.000000,0.000000.
120.822558,0.001000,0.001000,0.000000,0.000000,5075.000000,0.000000.
120.844264,0.001000,0.001000,0.000000,0.000000,5076.000000,0.000000.
120.873473,0.001000,0.001000,0.000000,0.000000,5077.000000,0.000000.
120.885002,0.001000,0.001000,0.000000,0.000000,5078.000000,0.000000.
120.911839,0.001000,0.001000,0.000000,0.000000,5079.000000,0.000000.
120.940886,0.001000,0.001000,0.000000,0.000000,5080.000000,0.000000.
120.969421,0.001000,0.001000,0.000000,0.000000,5081.000000,0.000000.
120.995233,0.001000,0.001000,0.000000,0.000000,5082.000000,0.000000.
121.005432,0.001000,0.001000,0.000000,0.000000,5083.000000,0.000000.
121.034711,0.001000,0.001000,0.000000,0.000000,5084.000000,0.000000.
121.063850,0.001000,0.001000,0.000000,0.000000,5085.000000,0.000000.
121.092882,0.001000,0.001000,0.000000,0.000000,5086.000000,0.000000.
121.104425,0.001000,0.001000,0.000000,0.000000,5087.000000,0.000000.
121.129477,0.001000,0.001000,0.000000,0.000000,5088.000000,0.000000.
121.157138,0.001000,0.001000,0.000000,0.000000,5089.000000,0.000000.
121.186044,0.001000,0.001000,0.000000,0.000000,5090.000000,0.000000.
121.210364,0.001000,0.001000,0.000000,0.000000,5091.000000,0.000000.
121.224272,0.001000,0.001000,0.000000,0.000000,5092.000000,0.000000.
121.255493,0.001000,0.001000,0.000000,0.000000,5093.000000,0.000000.
121.283154,0.001000,0.001000,0.000000,0.000000,5094.000000,0.000000.
121.293453,0.001000,0.001000,0.000000,0.000000,5095.000000,0.000000.
121.326901,0.001000,0.001000,0.000000,0.000000,5096.000000,0.000000.
121.341489,0.001000,0.001000,0.000000,0.000000,5097.000000,0.000000.
121.369149,0.001000,0.001000,0.000000,0.000000,5098.000000,0.000000.
121.392448,0.001000,0.001000,0.000000,0.000000,5099.000000,0.000000.
121.421471,0.001000,0.001000,0.000000,0.000000,5100.000000,0.000000.
121.448860,0.001000,0.001000,0.000000,0.000000,5101.000000,0.000000.
121.477957,0.001000,0.001000,0.000000,0.000000,5102.000000,0.000000.
121.489200,0.001000,0.001000,0.000000,0.000000,5103.000000,0.000000.
121.514232,0.001000,0.001000,0.000000,0.000000,5104.000000,0.000000.
121.541229,0.001000,0.001000,0.000000,0.000000,5105.000000,0.000000.
121.570049,0.001000,0.001000,0.000000,0.000000,5106.000000,0.000000.
121.583698,0.001000,0.001000,0.000000,0.000000,5107.000000,0.000000.
121.618958,0.001000,0.001000,0.000000,0.000000,5108.000000,0.000000.
121.630814,0.001000,0.001000,0.000000,0.000000,5109.000000,0.000000.
121.653239,0.001000,0.001000,0.000000,0.000000,5110.000000,0.000000.
121.680227,0.001000,0.001000,0.000000,0.000000,5111.000000,0.000000.
121.708101,0.001000,0.001000,0.000000,0.000000,5112.000000,0.000000.
121.735279,0.001000,0.001000,0.000000,0.000000,5113.000000,0.000000.
121.757907,0.001000,0.001000,0.000000,0.000000,5114.000000,0.000000.
121.780882,0.001000,0.001000,0.000000,0.000000,5115.000000,0.000000.
121.801699,0.001000,0.001000,0.000000,0.000000,5116.000000,0.000000.
121.830262,0.001000,0.001000,0.000000,0.000000,5117.000000,0.000000.
121.858177,0.001000,0.001000,0.000000,0.000000,5118.000000,0.000000.
121.887014,0.001000,0.001000,0.000000,0.000000,5119.000000,0.000000.
121.897529,0.001000,0.001000,0.000000,0.000000,5120.000000,0.000000.
121.932053,0.001000,0.001000,0.000000,0.000000,5121.000000,0.000000.
121.946123,0.001000,0.001000,0.000000,0.000000,5122.000000,0.000000.
121.975909,0.001000,0.001000,0.000000,0.000000,5123.000000,0.000000.
121.989342,0.001000,0.001000,0.000000,0.000000,5124.000000,0.000000.
122.019135,0.001000,0.001000,0.000000,0.000000,5125.000000,0.000000.
122.039339,0.001000,0.001000,0.000000,0.000000,5126.000000,0.000000.
122.063616,0.001000,0.001000,0.000000,0.000000,5127.000000,0.000000.
122.092116,0.001000,0.001000,0.000000,0.000000,5128.000000,0.000000.
122.118867,0.001000,0.001000,0.000000,0.000000,5129.000000,0.000000.
122.145776,0.001000,0.001000,0.000000,0.000000,5130.000000,0.000000.
122.172312,0.001000,0.001000,0.000000,0.000000,5131.000000,0.000000.
122.184129,0.001000,0.001000,0.000000,0.000000,5132.000000,0.000000.
122.220178,0.001000,0.001000,0.000000,0.000000,5133.000000,0.000000.
122.234023,0.001000,0.001000,0.000000,0.000000,5134.000000,0.000000.
122.261259,0.001000,0.001000,0.000000,0.000000,5135.000000,0.000000.
122.285867,0.001000,0.001000,0.000000,0.000000,5136.000000,0.000000.
122.314437,0.001000,0.001000,0.000000,0.000000,5137.000000,0.000000.
122.341231,0.001000,0.001000,0.000000,0.000000,5138.000000,0.000000.
122.352172,0.001000,0.001000,0.000000,0.000000,5139.000000,0.000000.
122.378011,0.001000,0.001000,0.000000,0.000000,5140.000000,0.000000.
122.405641,0.001000,0.001000,0.000000,0.000000,5141.000000,0.000000.
122.434503,0.001000,0.001000,0.000000,0.000000,5142.000000,0.000000.
122.464479,0.001000,0.001000,0.000000,0.000000,5143.000000,0.000000.
122.476088,0.001000,0.001000,0.000000,0.000000,5144.000000,0.000000.
122.498587,0.001000,0.001000,0.000000,0.000000,5145.000000,0.000000.
122.528862,0.001000,0.001000,0.000000,0.000000,5146.000000,0.000000.
122.556520,0.001000,0.001000,0.000000,0.000000,5147.000000,0.000000.
122.570723,0.001000,0.001000,0.000000,0.000000,5148.000000,0.000000.
122.590229,0.001000,0.001000,0.000000,0.000000,5149.000000,0.000000.
122.618020,0.001000,0.001000,0.000000,0.000000,5150.000000,0.000000.
122.645350,0.001000,0.001000,0.000000,0.000000,5151.000000,0.000000.
122.672208,0.001000,0.001000,0.000000,0.000000,5152.000000,0.000000.
122.690010,0.001000,0.001000,0.000000,0.000000,5153.000000,0.000000.
122.718519,0.001000,0.001000,0.000000,0.000000,5154.000000,0.000000.
122.742011,0.001000,0.001000,0.000000,0.000000,5155.000000,0.000000.
122.769962,0.001000,0.001000,0.000000,0.000000,5156.000000,0.000000.
122.797478,0.001000,0.001000,0.000000,0.000000,5157.000000,0.000000.
122.807539,0.001000,0.001000,0.000000,0.000000,5158.000000,0.000000.
122.843112,0.001000,0.001000,0.000000,0.000000,5159.000000,0.000000.
122.865609,0.001000,0.001000,0.000000,0.000000,5160.000000,0.000000.
122.880845,0.001000,0.001000,0.000000,0.000000,5161.000000,0.000000.
122.910819,0.001000,0.001000,0.000000,0.000000,5162.000000,0.000000.
122.924510,0.001000,0.001000,0.000000,0.000000,5163.000000,0.000000.
122.963535,0.001000,0.001000,0.000000,0.000000,5164.000000,0.000000.
122.974922,0.001000,0.001000,0.000000,0.000000,5165.000000,0.000000.
123.000801,0.001000,0.001000,0.000000,0.000000,5166.000000,0.000000.
123.028457,0.001000,0.001000,0.000000,0.000000,5167.000000,0.000000.
123.054132,0.001000,0.001000,0.000000,0.000000,5168.000000,0.000000.
123.082200,0.001000,0.001000,0.000000,0.000000,5169.000000,0.000000.
123.102346,0.001000,0.001000,0.000000,0.000000,5170.000000,0.000000.
123.129440,0.001000,0.001000,0.000000,0.000000,5171.000000,0.000000.
123.143236,0.001000,0.001000,0.000000,0.000000,5172.000000,0.000000.
123.177310,0.001000,0.001000,0.000000,0.000000,5173.000000,0.000000.
123.192859,0.001000,0.001000,0.000000,0.000000,5174.000000,0.000000.
123.221154,0.001000,0.001000,0.000000,0.000000,5175.000000,0.000000.
123.244242,0.001000,0.001000,0.000000,0.000000,5176.000000,0.000000.
123.271257,0.001000,0.001000,0.000000,0.000000,5177.000000,0.000000.
123.299979,0.001000,0.001000,0.000000,0.000000,5178.000000,0.000000.
123.328962,0.001000,0.001000,0.000000,0.000000,5179.000000,0.000000.
123.339506,0.001000,0.001000,0.000000,0.000000,5180.000000,0.000000.
123.359406,0.001000,0.001000,0.000000,0.000000,5181.000000,0.000000.
123.387734,0.001000,0.001000,0.000000,0.000000,5182.000000,0.000000.
123.416649,0.001000,0.001000,0.000000,0.000000,5183.000000,0.000000.
123.443606,0.001000,0.001000,0.000000,0.000000,5184.000000,0.000000.
123.454447,0.001000,0.001000,0.000000,0.000000,5185.000000,0.000000.
123.476553,0.001000,0.001000,0.000000,0.000000,5186.000000,0.000000.
123.501977,0.001000,0.001000,0.000000,0.000000,5187.000000,0.000000.
123.527766,0.001000,0.001000,0.000000,0.000000,5188.000000,0.000000.
123.554256,0.001000,0.001000,0.000000,0.000000,5189.000000,0.000000.
123.580926,0.001000,0.001000,0.000000,0.000000,5190.000000,0.000000.
123.607734,0.001000,0.001000,0.000000,0.000000,5191.000000,0.000000.
123.637232,0.001000,0.001000,0.000000,0.000000,5192.000000,0.000000.
123.647730,0.001000,0.001000,0.000000,0.000000,5193.000000,0.000000.
123.671216,0.001000,0.001000,0.000000,0.000000,5194.000000,0.000000.
123.695853,0.001000,0.001000,0.000000,0.000000,5195.000000,0.000000.
123.722948,0.001000,0.001000,0.000000,0.000000,5196.000000,0.000000.
123.749563,0.001000,0.001000,0.000000,0.000000,5197.000000,0.000000.
123.777481,0.001000,0.001000,0.000000,0.000000,5198.000000,0.000000.
123.805982,0.001000,0.001000,0.000000,0.000000,5199.000000,0.000000.
123.817096,0.001000,0.001000,0.000000,0.000000,5200.000000,0.000000.
123.841986,0.001000,0.001000,0.000000,0.000000,5201.000000,0.000000.
123.888738,0.001000,0.001000,0.000000,0.000000,5202.000000,0.000000.
123.899564,0.001000,0.001000,0.000000,0.000000,5203.000000,0.000000.
123.917035,0.001000,0.001000,0.000000,0.000000,5204.000000,0.000000.
123.948155,0.001000,0.001000,0.000000,0.000000,5205.000000,0.000000.
123.959822,0.001000,0.001000,0.000000,0.000000,5206.000000,0.000000.
123.988255,0.001000,0.001000,0.000000,0.000000,5207.000000,0.000000.
124.016494,0.001000,0.001000,0.000000,0.000000,5208.000000,0.000000.
124.036789,0.001000,0.001000,0.000000,0.000000,5209.000000,0.000000.
124.061916,0.001000,0.001000,0.000000,0.000000,5210.000000,0.000000.
124.082349,0.001000,0.001000,0.000000,0.000000,5211.000000,0.000000.
124.110923,0.001000,0.001000,0.000000,0.000000,5212.000000,0.000000.
124.138748,0.001000,0.001000,0.000000,0.000000,5213.000000,0.000000.
124.166941,0.001000,0.001000,0.000000,0.000000,5214.000000,0.000000.
124.177673,0.001000,0.001000,0.000000,0.000000,5215.000000,0.000000.
124.199541,0.001000,0.001000,0.000000,0.000000,5216.000000,0.000000.
124.223368,0.001000,0.001000,0.000000,0.000000,5217.000000,0.000000.
124.251421,0.001000,0.001000,0.000000,0.000000,5218.000000,0.000000.
124.269724,0.001000,0.001000,0.000000,0.000000,5219.000000,0.000000.
124.294279,0.001000,0.001000,0.000000,0.000000,5220.000000,0.000000.
124.319448,0.001000,0.001000,0.000000,0.000000,5221.000000,0.000000.
124.342753,0.001000,0.001000,0.000000,0.000000,5222.000000,0.000000.
124.375347,0.001000,0.001000,0.000000,0.000000,5223.000000,0.000000.
124.390599,0.001000,0.001000,0.000000,0.000000,5224.000000,0.000000.
124.415985,0.001000,0.001000,0.000000,0.000000,5225.000000,0.000000.
124.439705,0.001000,0.001000,0.000000,0.000000,5226.000000,0.000000.
124.469359,0.001000,0.001000,0.000000,0.000000,5227.000000,0.000000.
124.500012,0.001000,0.001000,0.000000,0.000000,5228.000000,0.000000.
124.511211,0.001000,0.001000,0.000000,0.000000,5229.000000,0.000000.
124.534600,0.001000,0.001000,0.000000,0.000000,5230.000000,0.000000.
124.558838,0.001000,0.001000,0.000000,0.000000,5231.000000,0.000000.
124.584552,0.001000,0.001000,0.000000,0.000000,5232.000000,0.000000.
124.609806,0.001000,0.001000,0.000000,0.000000,5233.000000,0.000000.
124.642179,0.001000,0.001000,0.000000,0.000000,5234.000000,0.000000.
124.657721,0.001000,0.001000,0.000000,0.000000,5235.000000,0.000000.
124.693422,0.001000,0.001000,0.000000,0.000000,5236.000000,0.000000.
124.706084,0.001000,0.001000,0.000000,0.000000,5237.000000,0.000000.
124.726740,0.001000,0.001000,0.000000,0.000000,5238.000000,0.000000.
124.750308,0.001000,0.001000,0.000000,0.000000,5239.000000,0.000000.
124.775312,0.001000,0.001000,0.000000,0.000000,5240.000000,0.000000.
124.796938,0.001000,0.001000,0.000000,0.000000,5241.000000,0.000000.
124.835476,0.001000,0.001000,0.000000,0.000000,5242.000000,0.000000.
124.846277,0.001000,0.001000,0.000000,0.000000,5243.000000,0.000000.
124.904082,0.001000,0.001000,0.000000,0.000000,5244.000000,0.000000.
124.914953,0.001000,0.001000,0.000000,0.000000,5245.000000,0.000000.
124.937813,0.001000,0.001000,0.000000,0.000000,5246.000000,0.000000.
124.948667,0.001000,0.001000,0.000000,0.000000,5247.000000,0.000000.
124.969277,0.001000,0.001000,0.000000,0.000000,5248.000000,0.000000.
125.000252,0.001000,0.001000,0.000000,0.000000,5249.000000,0.000000.
125.022462,0.001000,0.001000,0.000000,0.000000,5250.000000,0.000000.
125.050968,0.001000,0.001000,0.000000,0.000000,5251.000000,0.000000.
125.063477,0.001000,0.001000,0.000000,0.000000,5252.000000,0.000000.
125.085731,0.001000,0.001000,0.000000,0.000000,5253.000000,0.000000.
125.112064,0.001000,0.001000,0.000000,0.000000,5254.000000,0.000000.
125.138888,0.001000,0.001000,0.000000,0.000000,5255.000000,0.000000.
125.166757,0.001000,0.001000,0.000000,0.000000,5256.000000,0.000000.
125.182355,0.001000,0.001000,0.000000,0.000000,5257.000000,0.000000.
125.222982,0.001000,0.001000,0.000000,0.000000,5258.000000,0.000000.
125.237826,0.001000,0.001000,0.000000,0.000000,5259.000000,0.000000.
125.265451,0.001000,0.001000,0.000000,0.000000,5260.000000,0.000000.
125.283290,0.001000,0.001000,0.000000,0.000000,5261.000000,0.000000.
125.304315,0.001000,0.001000,0.000000,0.000000,5262.000000,0.000000.
125.325506,0.001000,0.001000,0.000000,0.000000,5263.000000,0.000000.
125.352607,0.001000,0.001000,0.000000,0.000000,5264.000000,0.000000.
125.380179,0.001000,0.001000,0.000000,0.000000,5265.000000,0.000000.
125.405223,0.001000,0.001000,0.000000,0.000000,5266.000000,0.000000.
125.432156,0.001000,0.001000,0.000000,0.000000,5267.000000,0.000000.
125.456787,0.001000,0.001000,0.000000,0.000000,5268.000000,0.000000.
125.488081,0.001000,0.001000,0.000000,0.000000,5269.000000,0.000000.
125.498838,0.001000,0.001000,0.000000,0.000000,5270.000000,0.000000.
125.520472,0.001000,0.001000,0.000000,0.000000,5271.000000,0.000000.
125.549921,0.001000,0.001000,0.000000,0.000000,5272.000000,0.000000.
125.576535,0.001000,0.001000,0.000000,0.000000,5273.000000,0.000000.
125.604608,0.001000,0.001000,0.000000,0.000000,5274.000000,0.000000.
125.622738,0.001000,0.001000,0.000000,0.000000,5275.000000,0.000000.
125.647426,0.001000,0.001000,0.000000,0.000000,5276.000000,0.000000.
125.669594,0.001000,0.001000,0.000000,0.000000,5277.000000,0.000000.
125.696957,0.001000,0.001000,0.000000,0.000000,5278.000000,0.000000.
125.724202,0.001000,0.001000,0.000000,0.000000,5279.000000,0.000000.
125.735343,0.001000,0.001000,0.000000,0.000000,5280.000000,0.000000.
125.760492,0.001000,0.001000,0.000000,0.000000,5281.000000,0.000000.
125.788537,0.001000,0.001000,0.000000,0.000000,5282.000000,0.000000.
125.816448,0.001000,0.001000,0.000000,0.000000,5283.000000,0.000000.
125.841958,0.001000,0.001000,0.000000,0.000000,5284.000000,0.000000.
125.861984,0.001000,0.001000,0.000000,0.000000,5285.000000,0.000000.
125.889564,0.001000,0.001000,0.000000,0.000000,5286.000000,0.000000.
125.903430,0.001000,0.001000,0.000000,0.000000,5287.000000,0.000000.
125.931426,0.001000,0.001000,0.000000,0.000000,5288.000000,0.000000.
125.957295,0.001000,0.001000,0.000000,0.000000,5289.000000,0.000000.
125.974231,0.001000,0.001000,0.000000,0.000000,5290.000000,0.000000.
125.999538,0.001000,0.001000,0.000000,0.000000,5291.000000,0.000000.
126.027477,0.001000,0.001000,0.000000,0.000000,5292.000000,0.000000.
126.054729,0.001000,0.001000,0.000000,0.000000,5293.000000,0.000000.
126.081594,0.001000,0.001000,0.000000,0.000000,5294.000000,0.000000.
126.109682,0.001000,0.001000,0.000000,0.000000,5295.000000,0.000000.
126.120591,0.001000,0.001000,0.000000,0.000000,5296.000000,0.000000.
126.142945,0.001000,0.001000,0.000000,0.000000,5297.000000,0.000000.
126.169599,0.001000,0.001000,0.000000,0.000000,5298.000000,0.000000.
126.197914,0.001000,0.001000,0.000000,0.000000,5299.000000,0.000000.
126.226497,0.001000,0.001000,0.000000,0.000000,5300.000000,0.000000.
126.255557,0.001000,0.001000,0.000000,0.000000,5301.000000,0.000000.
126.265744,0.001000,0.001000,0.000000,0.000000,5302.000000,0.000000.
126.286962,0.001000,0.001000,0.000000,0.000000,5303.000000,0.000000.
126.316888,0.001000,0.001000,0.000000,0.000000,5304.000000,0.000000.
126.338755,0.001000,0.001000,0.000000,0.000000,5305.000000,0.000000.
126.368062,0.001000,0.001000,0.000000,0.000000,5306.000000,0.000000.
126.384420,0.001000,0.001000,0.000000,0.000000,5307.000000,0.000000.
126.418735,0.001000,0.001000,0.000000,0.000000,5308.000000,0.000000.
126.432233,0.001000,0.001000,0.000000,0.000000,5309.000000,0.000000.
126.460472,0.001000,0.001000,0.000000,0.000000,5310.000000,0.000000.
126.489161,0.001000,0.001000,0.000000,0.000000,5311.000000,0.000000.
126.517356,0.001000,0.001000,0.000000,0.000000,5312.000000,0.000000.
126.527664,0.001000,0.001000,0.000000,0.000000,5313.000000,0.000000.
126.552484,0.001000,0.001000,0.000000,0.000000,5314.000000,0.000000.
126.575471,0.001000,0.001000,0.000000,0.000000,5315.000000,0.000000.
126.604071,0.001000,0.001000,0.000000,0.000000,5316.000000,0.000000.
126.632100,0.001000,0.001000,0.000000,0.000000,5317.000000,0.000000.
126.659384,0.001000,0.001000,0.000000,0.000000,5318.000000,0.000000.
126.670711,0.001000,0.001000,0.000000,0.000000,5319.000000,0.000000.
126.697679,0.001000,0.001000,0.000000,0.000000,5320.000000,0.000000.
126.725882,0.001000,0.001000,0.000000,0.000000,5321.000000,0.000000.
126.753939,0.001000,0.001000,0.000000,0.000000,5322.000000,0.000000.
126.773137,0.001000,0.001000,0.000000,0.000000,5323.000000,0.000000.
126.791480,0.001000,0.001000,0.000000,0.000000,5324.000000,0.000000.
126.812972,0.001000,0.001000,0.000000,0.000000,5325.000000,0.000000.
126.839839,0.001000,0.001000,0.000000,0.000000,5326.000000,0.000000.
126.866850,0.001000,0.001000,0.000000,0.000000,5327.000000,0.000000.
126.895778,0.001000,0.001000,0.000000,0.000000,5328.000000,0.000000.
126.936266,0.001000,0.001000,0.000000,0.000000,5329.000000,0.000000.
126.948586,0.001000,0.001000,0.000000,0.000000,5330.000000,0.000000.
126.968472,0.001000,0.001000,0.000000,0.000000,5331.000000,0.000000.
126.983631,0.001000,0.001000,0.000000,0.000000,5332.000000,0.000000.
127.009628,0.001000,0.001000,0.000000,0.000000,5333.000000,0.000000.
127.033916,0.001000,0.001000,0.000000,0.000000,5334.000000,0.000000.
127.062894,0.001000,0.001000,0.000000,0.000000,5335.000000,0.000000.
127.096125,0.001000,0.001000,0.000000,0.000000,5336.000000,0.000000.
