t,Torque1(t),Torque2(t),Steering_Angle(t)
60.980642,0.00000000,0.00000000,1126.000000
61.081532,0.00000000,0.00000000,1238.000000
61.183181,0.00000000,0.00000000,1351.000000
61.286667,0.00000000,0.00000000,1471.000000
61.386650,0.00000000,0.00000000,1583.000000
61.475085,0.00000000,0.00000000,1628.000000
61.581464,0.00000000,0.00000000,1694.000000
61.684684,0.23713499,0.50000000,1695.000000
61.785232,0.47457999,1.00000000,1694.000000
61.884487,0.71186996,1.50000000,1694.000000
61.980653,0.94915998,2.00000000,1694.000000
62.081587,1.18645000,2.50000000,1694.000000
62.183899,1.42373991,3.00000000,1694.000000
62.286685,1.71528006,3.50000000,1644.000000
62.373313,2.09547997,4.00000000,1535.000000
62.475286,2.57503486,4.50000000,1379.000000
62.578553,3.17115021,5.00000000,1179.000000
62.680777,3.80368972,5.50000000,994.000000
62.783778,4.32617998,6.00000000,899.000000
62.885308,4.94864511,6.50000000,769.000000
62.971277,5.59622002,7.00000000,646.000000
63.075648,6.20984983,7.50000000,554.000000
63.176932,6.73543978,8.00000000,509.000000
63.280509,7.33031464,8.50000000,443.000000
63.383334,7.97633982,9.00000000,366.000000
63.485864,8.63445473,9.50000000,293.000000
63.573898,9.28729916,10.00000000,229.000000
63.678843,9.99253464,10.50000000,155.000000
63.779178,10.78209019,11.00000000,63.000000
63.883518,11.47538948,11.50000000,6.000000
63.968944,12.00000000,11.85637665,4040.000000
64.071606,12.50000000,12.12145042,3969.000000
64.176057,13.00000000,12.43948460,3920.000000
64.276203,13.50000000,12.74252319,3871.000000
64.376415,14.00000000,13.15454674,3855.000000
64.476952,14.50000000,13.50342369,3824.000000
64.580820,15.00000000,13.85926723,3797.000000
64.671499,15.50000000,14.18147945,3764.000000
64.773953,16.00000000,14.45347595,3722.000000
64.876911,16.50000000,14.73024559,3684.000000
64.979044,17.00000000,15.14798546,3678.000000
65.081935,17.50000000,15.53937435,3667.000000
65.186915,18.00000000,15.97829247,3666.000000
65.275184,18.50000000,16.42213440,3666.000000
65.376642,19.00000000,16.86597443,3666.000000
65.479572,19.50000000,17.58811569,3717.000000
65.583294,20.00000000,18.58213425,3816.000000
65.685811,20.50000000,19.73464394,3942.000000
65.772139,20.92901993,21.00000000,10.000000
65.873804,20.30760956,21.50000000,178.000000
65.976875,19.51136017,22.00000000,364.000000
66.078263,18.87367439,22.50000000,519.000000
66.180550,18.80825043,23.00000000,587.000000
66.282291,17.89853859,23.50000000,768.000000
66.383277,17.02199936,24.00000000,937.000000
66.486723,16.32851410,24.50000000,1075.000000
66.575564,15.90999985,25.00000000,1172.000000
66.679253,15.18924809,25.00000000,1265.000000
66.781431,14.58475018,25.00000000,1343.000000
66.885795,14.20499992,25.00000000,1392.000000
66.973625,13.74774837,25.00000000,1451.000000
67.075508,13.41449928,25.00000000,1494.000000
67.176629,12.69374943,25.00000000,1587.000000
67.279445,11.75599957,25.00000000,1708.000000
67.382013,11.17474842,25.00000000,1783.000000
67.484328,10.70974922,25.00000000,1843.000000
67.572337,10.48499966,25.00000000,1872.000000
67.677246,10.32999897,25.00000000,1892.000000
67.778512,10.19049835,25.00000000,1910.000000
67.884841,10.34549904,25.00000000,1890.000000
67.987062,11.24449921,25.00000000,1774.000000
68.072922,11.87224960,25.00000000,1693.000000
68.175286,12.63175011,25.00000000,1595.000000
68.277049,13.54624939,25.00000000,1477.000000
68.377396,14.14299870,25.00000000,1400.000000
68.480034,14.82499886,25.00000000,1312.000000
68.584217,15.35199928,25.00000000,1244.000000
68.670537,15.44499969,25.00000000,1232.000000
68.773785,15.44499969,25.00000000,1232.000000
68.875895,14.66999912,25.00000000,1332.000000
68.979378,14.18949986,25.00000000,1394.000000
69.081432,13.46099949,25.00000000,1488.000000
69.183504,11.47699928,25.00000000,1744.000000
69.285855,10.70199871,25.00000000,1844.000000
69.373004,10.42299843,25.00000000,1880.000000
69.476951,10.25249958,25.00000000,1902.000000
69.578500,10.34549904,25.00000000,1890.000000
69.681666,10.84149933,25.00000000,1826.000000
69.784832,11.50799942,25.00000000,1740.000000
69.880955,12.45349979,25.00000000,1618.000000
69.984111,13.16649914,25.00000000,1526.000000
70.068315,13.78649902,25.00000000,1446.000000
70.172791,13.92599964,25.00000000,1428.000000
70.274966,13.92599964,25.00000000,1428.000000
70.375465,13.48424816,25.00000000,1485.000000
70.478643,12.33724976,25.00000000,1633.000000
70.581346,10.87249947,25.00000000,1822.000000
70.683557,10.37649918,25.00000000,1886.000000
70.768019,10.36099911,25.00000000,1888.000000
70.869219,10.35324955,25.00000000,1889.000000
70.971551,10.04325008,25.00000000,1929.000000
71.072968,9.50849915,25.00000000,1998.000000
71.176315,9.28374958,25.00000000,2027.000000
71.277627,9.28374958,25.00000000,2027.000000
71.378834,9.28374958,25.00000000,2027.000000
71.482399,9.28374958,25.00000000,2027.000000
71.584429,9.28374958,25.00000000,2027.000000
71.684696,9.60924911,25.00000000,1985.000000
71.784700,10.41524887,25.00000000,1881.000000
71.886878,10.95774937,25.00000000,1811.000000
71.973303,12.09699917,25.00000000,1664.000000
72.074749,13.63149834,25.00000000,1466.000000
72.178302,15.26674938,25.00000000,1255.000000
72.281740,15.58449841,25.00000000,1214.000000
72.386455,15.24349880,25.00000000,1258.000000
72.485666,14.03449917,25.00000000,1414.000000
72.575179,13.39125061,25.00000000,1497.000000
72.678559,13.26724911,25.00000000,1513.000000
72.779048,13.22074795,25.00000000,1519.000000
72.878480,13.22074795,25.00000000,1519.000000
72.980096,13.22850037,25.00000000,1518.000000
73.080700,13.46874809,25.00000000,1487.000000
73.182588,13.71674824,25.00000000,1455.000000
73.285872,13.73224831,25.00000000,1453.000000
73.371535,13.67024899,25.00000000,1461.000000
73.473707,12.61625004,25.00000000,1597.000000
73.574793,12.12800026,25.00000000,1660.000000
73.676103,11.80249882,25.00000000,1702.000000
73.775712,11.41499901,25.00000000,1752.000000
73.879080,11.05849934,25.00000000,1798.000000
73.979461,10.99650002,25.00000000,1806.000000
74.080034,10.98874950,25.00000000,1807.000000
74.182265,10.94224930,25.00000000,1813.000000
74.284200,10.81049919,25.00000000,1830.000000
74.367468,10.48499966,25.00000000,1872.000000
74.468469,10.36874962,25.00000000,1887.000000
74.569913,10.36874962,25.00000000,1887.000000
74.670199,9.96574879,25.00000000,1939.000000
74.771999,9.93474865,25.00000000,1943.000000
74.874085,9.93474865,25.00000000,1943.000000
74.983638,10.07424927,25.00000000,1925.000000
75.083076,11.15149879,25.00000000,1786.000000
75.182970,12.52324867,25.00000000,1609.000000
75.284384,12.91074944,25.00000000,1559.000000
75.381914,12.91074944,25.00000000,1559.000000
75.483946,12.91074944,25.00000000,1559.000000
75.585670,11.52349854,25.00000000,1738.000000
75.686832,10.74074936,25.00000000,1839.000000
75.774573,9.60149956,25.00000000,1986.000000
75.876399,25.00000000,8.81618309,2184.000000
75.976594,25.00000000,8.96945000,2197.000000
76.080846,25.00000000,8.73328400,2177.000000
76.181303,9.95799923,25.00000000,1940.000000
76.282601,11.91099930,25.00000000,1688.000000
76.385368,12.64725018,25.00000000,1593.000000
76.484231,12.64725018,25.00000000,1593.000000
76.584720,12.64725018,25.00000000,1593.000000
76.672179,13.57724953,25.00000000,1473.000000
76.771396,15.27449894,25.00000000,1254.000000
76.877270,16.48349953,25.00000000,1098.000000
76.979074,17.66149902,25.00000000,946.000000
77.080270,18.42099953,25.00000000,848.000000
77.180479,18.83949852,25.00000000,794.000000
77.286915,19.65324783,25.00000000,689.000000
77.375408,20.36624908,25.00000000,597.000000
77.476026,20.40499878,25.00000000,592.000000
77.578413,20.36624908,25.00000000,597.000000
77.680233,18.80849838,25.00000000,798.000000
77.782422,17.06475067,25.00000000,1023.000000
77.884136,16.18124771,25.00000000,1137.000000
77.986289,16.10374832,25.00000000,1147.000000
78.073617,15.49149895,25.00000000,1226.000000
78.175242,14.84049892,25.00000000,1310.000000
78.277205,14.60025024,25.00000000,1341.000000
78.378230,14.63124943,25.00000000,1337.000000
78.480832,14.63124943,25.00000000,1337.000000
78.583651,15.13499928,25.00000000,1272.000000
78.670178,16.11924934,25.00000000,1145.000000
78.772451,17.44449997,25.00000000,974.000000
78.875775,18.53725052,25.00000000,833.000000
78.977176,19.39750099,25.00000000,722.000000
79.078706,19.45174980,25.00000000,715.000000
79.181224,17.00275040,25.00000000,1031.000000
79.282982,14.61575031,25.00000000,1339.000000
79.388515,12.92624950,25.00000000,1557.000000
79.477513,11.67074871,25.00000000,1719.000000
79.578848,11.64749908,25.00000000,1722.000000
79.682894,13.20524979,25.00000000,1521.000000
79.783943,14.60799885,25.00000000,1340.000000
79.882466,15.16599941,25.00000000,1268.000000
79.985111,14.58475018,25.00000000,1343.000000
80.073991,12.46899986,25.00000000,1616.000000
80.184941,12.09699917,25.00000000,1664.000000
80.272266,14.06549931,25.00000000,1410.000000
80.370132,15.83249855,25.00000000,1182.000000
80.484164,17.06475067,25.00000000,1023.000000
80.575506,17.75449944,25.00000000,934.000000
80.676952,18.02574921,25.00000000,899.000000
80.778727,14.87149906,25.00000000,1306.000000
80.880813,11.70174885,25.00000000,1715.000000
80.982576,10.56249905,25.00000000,1862.000000
81.085527,10.56249905,25.00000000,1862.000000
81.173779,10.56249905,25.00000000,1862.000000
81.275155,10.56249905,25.00000000,1862.000000
81.378422,11.45374966,25.00000000,1747.000000
81.480438,13.79424953,25.00000000,1445.000000
81.584804,14.90249920,25.00000000,1302.000000
81.675702,15.11949921,25.00000000,1274.000000
81.778507,15.13499928,25.00000000,1272.000000
81.878769,14.08099842,25.00000000,1408.000000
81.981898,12.03499889,25.00000000,1672.000000
82.083841,10.63224983,25.00000000,1853.000000
82.186967,9.87274933,25.00000000,1951.000000
82.274418,9.49299908,25.00000000,2000.000000
82.375430,9.14424992,25.00000000,2045.000000
82.476926,9.13649940,25.00000000,2046.000000
82.578518,10.19824886,25.00000000,1909.000000
82.680532,11.67849922,25.00000000,1718.000000
82.783819,13.01924896,25.00000000,1545.000000
82.872953,15.27449894,25.00000000,1254.000000
82.974289,16.09599876,25.00000000,1148.000000
83.074788,13.75550079,25.00000000,1450.000000
83.176253,12.05049896,25.00000000,1670.000000
83.278174,11.08174896,25.00000000,1795.000000
83.378318,10.85699940,25.00000000,1824.000000
83.480802,10.82599926,25.00000000,1828.000000
83.582873,12.46124935,25.00000000,1617.000000
83.667768,12.98824883,25.00000000,1549.000000
83.783428,13.10449791,25.00000000,1534.000000
83.885984,13.31374931,25.00000000,1507.000000
83.972934,13.31374931,25.00000000,1507.000000
84.076898,12.96500015,25.00000000,1552.000000
84.178160,12.34499931,25.00000000,1632.000000
84.280363,11.77924919,25.00000000,1705.000000
84.383872,11.33749962,25.00000000,1762.000000
84.482021,10.85699940,25.00000000,1824.000000
84.583436,10.30674839,25.00000000,1895.000000
84.683898,9.77199936,25.00000000,1964.000000
84.784105,9.24499893,25.00000000,2032.000000
84.882554,25.00000000,7.63056278,2086.000000
84.984260,25.00000000,7.74174929,2095.000000
85.086128,25.00000000,7.74174929,2095.000000
85.173211,9.13649940,25.00000000,2046.000000
85.277458,9.77974987,25.00000000,1963.000000
85.385916,10.13624954,25.00000000,1917.000000
85.474935,10.74074936,25.00000000,1839.000000
85.578446,10.73299980,25.00000000,1840.000000
85.679251,10.73299980,25.00000000,1840.000000
85.779509,10.73299980,25.00000000,1840.000000
85.879475,10.73299980,25.00000000,1840.000000
85.981795,10.73299980,25.00000000,1840.000000
86.084134,10.73299980,25.00000000,1840.000000
86.187507,10.73299980,25.00000000,1840.000000
86.275756,10.73299980,25.00000000,1840.000000
86.377252,10.73299980,25.00000000,1840.000000
86.478464,10.73299980,25.00000000,1840.000000
86.584080,10.73299980,25.00000000,1840.000000
86.686330,10.73299980,25.00000000,1840.000000
86.772325,10.73299980,25.00000000,1840.000000
86.877199,10.73299980,25.00000000,1840.000000
86.978855,10.73299980,25.00000000,1840.000000
87.079128,10.73299980,25.00000000,1840.000000
87.183449,10.73299980,25.00000000,1840.000000
87.287050,10.73299980,25.00000000,1840.000000
87.385948,10.73299980,25.00000000,1840.000000
87.484520,10.73299980,25.00000000,1840.000000
87.570541,10.73299980,25.00000000,1840.000000
87.672435,10.73299980,25.00000000,1840.000000
87.773196,10.73299980,25.00000000,1840.000000
87.874090,10.73299980,25.00000000,1840.000000
87.977118,10.73299980,25.00000000,1840.000000
88.077719,10.73299980,25.00000000,1840.000000
88.176844,10.73299980,25.00000000,1840.000000
88.277427,10.73299980,25.00000000,1840.000000
88.379360,10.73299980,25.00000000,1840.000000
88.481614,10.73299980,25.00000000,1840.000000
88.584571,10.73299980,25.00000000,1840.000000
88.668617,10.73299980,25.00000000,1840.000000
88.783171,10.73299980,25.00000000,1840.000000
88.870328,10.73299980,25.00000000,1840.000000
88.971059,10.73299980,25.00000000,1840.000000
89.072863,10.73299980,25.00000000,1840.000000
89.174207,10.73299980,25.00000000,1840.000000
89.278088,10.73299980,25.00000000,1840.000000
89.378136,10.73299980,25.00000000,1840.000000
89.471977,10.73299980,25.00000000,1840.000000
89.574816,10.73299980,25.00000000,1840.000000
89.675816,10.73299980,25.00000000,1840.000000
89.777014,10.73299980,25.00000000,1840.000000
89.879361,10.73299980,25.00000000,1840.000000
89.981768,10.73299980,25.00000000,1840.000000
90.083034,10.73299980,25.00000000,1840.000000
90.184210,10.73299980,25.00000000,1840.000000
90.284552,10.73299980,25.00000000,1840.000000
90.379699,10.73299980,25.00000000,1840.000000
90.480656,10.73299980,25.00000000,1840.000000
90.583642,10.73299980,25.00000000,1840.000000
90.667564,10.73299980,25.00000000,1840.000000
90.770450,10.73299980,25.00000000,1840.000000
90.873552,10.73299980,25.00000000,1840.000000
90.974735,10.73299980,25.00000000,1840.000000
91.076464,10.73299980,25.00000000,1840.000000
91.178785,10.73299980,25.00000000,1840.000000
91.281876,10.73299980,25.00000000,1840.000000
91.385663,10.73299980,25.00000000,1840.000000
91.471517,10.73299980,25.00000000,1840.000000
91.573343,10.73299980,25.00000000,1840.000000
91.674761,10.73299980,25.00000000,1840.000000
91.776986,10.73299980,25.00000000,1840.000000
91.879167,10.73299980,25.00000000,1840.000000
91.981097,10.73299980,25.00000000,1840.000000
92.084869,10.73299980,25.00000000,1840.000000
92.186055,10.73299980,25.00000000,1840.000000
92.272857,10.73299980,25.00000000,1840.000000
92.373562,10.73299980,25.00000000,1840.000000
92.474964,10.73299980,25.00000000,1840.000000
92.576436,10.73299980,25.00000000,1840.000000
92.677804,10.73299980,25.00000000,1840.000000
92.779544,10.73299980,25.00000000,1840.000000
92.880093,10.73299980,25.00000000,1840.000000
92.983479,10.73299980,25.00000000,1840.000000
93.073072,10.73299980,25.00000000,1840.000000
93.174565,10.73299980,25.00000000,1840.000000
93.277698,10.73299980,25.00000000,1840.000000
93.380803,10.73299980,25.00000000,1840.000000
93.484482,10.73299980,25.00000000,1840.000000
93.573015,10.73299980,25.00000000,1840.000000
93.676989,10.73299980,25.00000000,1840.000000
93.778682,10.73299980,25.00000000,1840.000000
93.881233,10.73299980,25.00000000,1840.000000
93.983978,10.73299980,25.00000000,1840.000000
94.069782,10.73299980,25.00000000,1840.000000
94.172183,10.73299980,25.00000000,1840.000000
94.274610,10.73299980,25.00000000,1840.000000
94.379795,10.73299980,25.00000000,1840.000000
94.483017,10.73299980,25.00000000,1840.000000
94.583177,10.73299980,25.00000000,1840.000000
94.670510,10.73299980,25.00000000,1840.000000
94.772664,10.73299980,25.00000000,1840.000000
94.873429,10.73299980,25.00000000,1840.000000
94.977122,10.73299980,25.00000000,1840.000000
95.078424,10.73299980,25.00000000,1840.000000
95.182567,10.73299980,25.00000000,1840.000000
95.286327,10.73299980,25.00000000,1840.000000
95.372570,10.73299980,25.00000000,1840.000000
95.483482,10.70199871,25.00000000,1844.000000
95.586879,10.46949959,25.00000000,1874.000000
95.677218,10.46949959,25.00000000,1874.000000
95.778770,10.46949959,25.00000000,1874.000000
95.881745,10.46949959,25.00000000,1874.000000
95.985376,10.46949959,25.00000000,1874.000000
96.072638,10.47724915,25.00000000,1873.000000
96.176396,10.59349918,25.00000000,1858.000000
96.279703,10.75624943,25.00000000,1837.000000
96.380908,11.20574951,25.00000000,1779.000000
96.481315,11.31424904,25.00000000,1765.000000
96.582840,0.00000000,0.00000000,1765.000000
96.671047,0.00000000,0.00000000,1765.000000
96.772598,0.00000000,0.00000000,1765.000000
96.877372,0.00000000,0.00000000,1765.000000
96.977148,0.00000000,0.00000000,1765.000000
97.076005,0.00000000,0.00000000,1765.000000
97.177637,0.00000000,0.00000000,1765.000000
97.280346,0.00000000,0.00000000,1765.000000
97.379645,0.00000000,0.00000000,1765.000000
97.485875,0.00000000,0.00000000,1765.000000
97.573312,0.00000000,0.00000000,1765.000000
97.674507,0.00000000,0.00000000,1765.000000
97.777026,0.00000000,0.00000000,1765.000000
97.878692,0.00000000,0.00000000,1765.000000
97.981313,0.00000000,0.00000000,1796.000000
98.085395,0.22116998,0.50000000,1798.000000
98.174128,0.44233996,1.00000000,1798.000000
98.278024,0.66350996,1.50000000,1798.000000
98.380200,0.88467991,2.00000000,1798.000000
98.480655,1.10584986,2.50000000,1798.000000
98.584503,1.32701993,3.00000000,1798.000000
98.672990,1.54818988,3.50000000,1798.000000
98.773242,1.76935983,4.00000000,1798.000000
98.874734,1.99052978,4.50000000,1798.000000
98.977688,2.21169972,5.00000000,1798.000000
99.069385,2.43286967,5.50000000,1798.000000
99.182187,0.00000000,0.00000000,1798.000000
99.270679,0.00000000,0.00000000,1798.000000
99.383314,0.00000000,0.00000000,1798.000000
99.473207,0.00000000,0.00000000,1798.000000
99.566711,0.00000000,0.00000000,1798.000000
99.667902,0.00000000,0.00000000,1798.000000
99.771497,0.22116998,0.50000000,1798.000000
99.874081,0.44233996,1.00000000,1798.000000
99.975337,0.66350996,1.50000000,1798.000000
100.077247,0.88467991,2.00000000,1798.000000
100.179830,1.10584986,2.50000000,1798.000000
100.284292,0.00000000,0.00000000,1798.000000
100.376038,0.00000000,0.00000000,1798.000000
100.477044,0.00000000,0.00000000,1798.000000
100.577680,0.00000000,0.00000000,1798.000000
100.679788,0.00000000,0.00000000,1798.000000
100.779833,0.22116998,0.50000000,1798.000000
100.879634,0.44233996,1.00000000,1798.000000
100.979331,0.66350996,1.50000000,1798.000000
101.080993,0.88467991,2.00000000,1798.000000
101.182365,1.10584986,2.50000000,1798.000000
101.282747,1.32701993,3.00000000,1798.000000
101.383673,1.54818988,3.50000000,1798.000000
101.470506,1.76935983,4.00000000,1798.000000
101.570680,1.99052978,4.50000000,1798.000000
101.676183,2.21169972,5.00000000,1798.000000
101.776643,2.43286967,5.50000000,1798.000000
101.878577,2.65403986,6.00000000,1798.000000
101.981363,2.87520981,6.50000000,1798.000000
102.080984,3.09637976,7.00000000,1798.000000
102.183724,3.31754971,7.50000000,1798.000000
102.283812,3.53871965,8.00000000,1798.000000
102.372803,3.75988960,8.50000000,1798.000000
102.478181,3.98105955,9.00000000,1798.000000
102.578986,4.20222950,9.50000000,1798.000000
102.679797,4.42339945,10.00000000,1798.000000
102.782399,4.64456940,10.50000000,1798.000000
102.883179,4.86573935,11.00000000,1798.000000
102.984933,5.08690929,11.50000000,1798.000000
103.073425,5.30807972,12.00000000,1798.000000
103.174815,5.52924967,12.50000000,1798.000000
103.277848,5.75041962,13.00000000,1798.000000
103.378276,5.97158957,13.50000000,1798.000000
103.478717,6.19275951,14.00000000,1798.000000
103.578541,6.41392946,14.50000000,1798.000000
103.677820,6.63509941,15.00000000,1798.000000
103.781018,6.85626936,15.50000000,1798.000000
103.881301,7.07743931,16.00000000,1798.000000
103.986530,7.29860926,16.50000000,1798.000000
104.066300,7.51977921,17.00000000,1798.000000
104.170217,7.74094915,17.50000000,1798.000000
104.271170,7.96211910,18.00000000,1798.000000
104.370940,8.18328953,18.50000000,1798.000000
104.473235,8.40445900,19.00000000,1798.000000
104.575026,8.62562943,19.50000000,1798.000000
104.678095,8.84679890,20.00000000,1798.000000
104.781439,9.06796932,20.50000000,1798.000000
104.884106,9.28913879,21.00000000,1798.000000
104.972298,9.51030922,21.50000000,1798.000000
105.071953,9.73147869,22.00000000,1798.000000
105.173258,9.95264912,22.50000000,1798.000000
105.285640,10.17381859,23.00000000,1798.000000
105.370913,10.39498901,23.50000000,1798.000000
105.472807,10.61615944,24.00000000,1798.000000
105.574604,10.83732891,24.50000000,1798.000000
105.675552,11.05849934,25.00000000,1798.000000
105.774303,11.05849934,25.00000000,1798.000000
105.878627,11.05849934,25.00000000,1798.000000
105.979180,11.05849934,25.00000000,1798.000000
106.079694,11.05849934,25.00000000,1798.000000
106.180458,11.05849934,25.00000000,1798.000000
106.281770,11.05849934,25.00000000,1798.000000
106.383159,11.05849934,25.00000000,1798.000000
106.485094,11.05849934,25.00000000,1798.000000
106.571634,11.05849934,25.00000000,1798.000000
106.673277,11.05849934,25.00000000,1798.000000
106.774885,11.05849934,25.00000000,1798.000000
106.875927,11.05849934,25.00000000,1798.000000
106.979457,11.05849934,25.00000000,1798.000000
107.081401,11.05849934,25.00000000,1798.000000
107.181226,11.05849934,25.00000000,1798.000000
107.286883,11.05849934,25.00000000,1798.000000
107.374601,11.05849934,25.00000000,1798.000000
107.475605,11.05849934,25.00000000,1798.000000
107.576923,11.05849934,25.00000000,1798.000000
107.677484,11.05849934,25.00000000,1798.000000
107.776334,0.00000000,0.00000000,1798.000000
107.881111,0.00000000,0.00000000,1798.000000
107.982568,0.00000000,0.00000000,1798.000000
108.081918,0.00000000,0.00000000,1798.000000
108.182155,0.00000000,0.00000000,1798.000000
108.285270,0.00000000,0.00000000,1798.000000
108.372123,0.00000000,0.00000000,1798.000000
108.474611,0.00000000,0.00000000,1798.000000
108.576239,0.00000000,0.00000000,1798.000000
108.680655,0.00000000,0.00000000,1798.000000
108.783715,0.00000000,0.00000000,1798.000000
108.870825,0.00000000,0.00000000,1798.000000
108.975133,0.00000000,0.00000000,1798.000000
109.074974,0.00000000,0.00000000,1798.000000
109.173969,0.00000000,0.00000000,1798.000000
109.274145,0.00000000,0.00000000,1798.000000
109.376558,0.00000000,0.00000000,1798.000000
109.477366,0.00000000,0.00000000,1798.000000
109.581054,0.00000000,0.00000000,1798.000000
109.680737,0.00000000,0.00000000,1798.000000
109.781248,0.00000000,0.00000000,1798.000000
109.884925,0.00000000,0.00000000,1798.000000
109.984944,0.00000000,0.00000000,1798.000000
110.080662,0.00000000,0.00000000,1798.000000
110.178415,0.00000000,0.00000000,1798.000000
110.281310,0.00000000,0.00000000,1798.000000
110.383964,0.00000000,0.00000000,1798.000000
110.485705,0.00000000,0.00000000,1798.000000
110.571697,0.00000000,0.00000000,1798.000000
110.674230,0.00000000,0.00000000,1798.000000
110.775944,0.00000000,0.00000000,1798.000000
110.874680,0.00000000,0.00000000,1798.000000
110.976804,0.00000000,0.00000000,1798.000000
111.077996,0.00000000,0.00000000,1798.000000
111.178855,0.00000000,0.00000000,1798.000000
111.283042,0.00000000,0.00000000,1798.000000
111.382275,0.00000000,0.00000000,1798.000000
111.484560,0.00000000,0.00000000,1798.000000
111.572895,0.00000000,0.00000000,1798.000000
111.673755,0.00000000,0.00000000,1798.000000
111.774537,0.00000000,0.00000000,1798.000000
111.875079,0.00000000,0.00000000,1798.000000
111.977652,0.00000000,0.00000000,1798.000000
112.078955,0.00000000,0.00000000,1798.000000
112.180342,0.00000000,0.00000000,1798.000000
112.280876,0.00000000,0.00000000,1798.000000
112.383059,0.00000000,0.00000000,1798.000000
112.469366,0.22116998,0.50000000,1798.000000
112.569258,0.44233996,1.00000000,1798.000000
112.671484,0.66350996,1.50000000,1798.000000
112.772542,0.88467991,2.00000000,1798.000000
112.874179,1.10584986,2.50000000,1798.000000
112.975609,1.32701993,3.00000000,1798.000000
113.076811,1.54818988,3.50000000,1798.000000
113.179960,1.76935983,4.00000000,1798.000000
113.280465,1.99052978,4.50000000,1798.000000
113.381272,2.21169972,5.00000000,1798.000000
113.481137,2.43286967,5.50000000,1798.000000
113.584755,2.65403986,6.00000000,1798.000000
113.672363,2.87520981,6.50000000,1798.000000
113.774982,3.09637976,7.00000000,1798.000000
113.875591,3.31754971,7.50000000,1798.000000
113.979791,3.53871965,8.00000000,1798.000000
114.080612,3.75988960,8.50000000,1798.000000
114.186701,3.98105955,9.00000000,1798.000000
114.271059,4.19928455,9.50000000,1799.000000
114.370863,4.42029953,10.00000000,1799.000000
114.472463,4.66409969,10.50000000,1792.000000
114.576113,4.88619995,11.00000000,1792.000000
114.677498,5.15464449,11.50000000,1779.000000
114.779206,5.59451962,12.00000000,1721.000000
114.880568,5.83537436,12.50000000,1719.000000
114.969515,6.30252981,13.00000000,1661.000000
115.070731,6.56167412,13.50000000,1657.000000
115.174023,7.32983971,14.00000000,1536.000000
115.272366,8.19394970,14.50000000,1402.000000
115.374901,8.67179966,15.00000000,1360.000000
115.475517,8.98488426,15.50000000,1355.000000
115.578928,9.21519947,16.00000000,1367.000000
115.680633,7.59527969,16.50000000,1740.000000
115.782179,17.00000000,5.27277136,2096.000000
115.884204,17.50000000,6.56432724,2232.000000
115.973248,18.00000000,8.17858315,2410.000000
116.074699,18.50000000,9.48486328,2550.000000
116.174928,19.00000000,10.25773430,2618.000000
116.279475,19.50000000,11.23083305,2711.000000
116.382294,20.00000000,11.94868088,2768.000000
116.483829,20.50000000,12.43779850,2793.000000
116.582757,21.00000000,12.81095409,2802.000000
116.666298,21.50000000,12.90892792,2776.000000
116.771990,22.00000000,12.17918587,2653.000000
116.873023,22.50000000,10.52028847,2441.000000
116.975264,23.00000000,9.76024246,2341.000000
117.074537,23.50000000,8.05266571,2163.000000
117.176889,9.29927826,24.00000000,1975.000000
117.279653,11.41454887,24.50000000,1722.000000
117.380849,13.10449791,25.00000000,1534.000000
117.483638,13.76324844,25.00000000,1449.000000
117.583071,13.83299828,25.00000000,1440.000000
117.682876,12.06599903,25.00000000,1668.000000
117.780517,9.14424992,25.00000000,2045.000000
117.884833,25.00000000,10.57584286,2338.000000
117.965948,25.00000000,13.04926872,2573.000000
118.068540,25.00000000,14.21687603,2692.000000
118.171127,25.00000000,14.46509361,2718.000000
118.273536,25.00000000,14.54100609,2726.000000
118.375862,25.00000000,13.72292042,2641.000000
118.476884,25.00000000,11.54067516,2427.000000
118.578633,25.00000000,9.69957161,2260.000000
118.679826,25.00000000,8.56666565,2163.000000
118.780543,25.00000000,7.23133087,2054.000000
118.880414,9.88824940,25.00000000,1949.000000
118.984973,10.82599926,25.00000000,1828.000000
119.073244,11.36849976,25.00000000,1758.000000
119.174539,11.78699875,25.00000000,1704.000000
119.274045,12.63175011,25.00000000,1595.000000
119.377147,13.02700043,25.00000000,1544.000000
119.478581,13.02700043,25.00000000,1544.000000
119.582010,13.24400043,25.00000000,1516.000000
119.682397,13.80199909,25.00000000,1444.000000
119.768845,14.55374908,25.00000000,1347.000000
119.871088,15.04199982,25.00000000,1284.000000
119.975497,15.25124931,25.00000000,1257.000000
120.075721,15.40624905,25.00000000,1237.000000
120.177678,15.40624905,25.00000000,1237.000000
120.277755,14.98000050,25.00000000,1292.000000
120.379731,14.85599899,25.00000000,1308.000000
120.483472,14.56925011,25.00000000,1345.000000
120.585617,14.56149960,25.00000000,1346.000000
120.675931,14.24374866,25.00000000,1387.000000
120.776185,13.78649902,25.00000000,1446.000000
120.876376,12.91849899,25.00000000,1558.000000
120.977425,12.02724838,25.00000000,1673.000000
121.079945,10.70974922,25.00000000,1843.000000
121.182495,9.73324966,25.00000000,1969.000000
121.284260,9.64024925,25.00000000,1981.000000
121.370667,9.33024883,25.00000000,2021.000000
121.471016,25.00000000,7.80330896,2100.000000
121.572582,25.00000000,7.80330896,2100.000000
121.674951,25.00000000,7.56859779,2081.000000
121.777066,9.16749954,25.00000000,2042.000000
